Title,price,rating,image_url,Product_href
Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15 ITL 6 Thin and Light Laptop,"??56,990",3.8,https://rukminim1.flixcart.com/image/312/312/kpvivm80/computer/l/5/f/na-thin-and-light-laptop-lenovo-original-imag4yhmuama8fpr.jpeg?q=70,/lenovo-ideapad-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-15-itl-6-thin-light-laptop/p/itm2972882b5dc63?pid=COMG3TZGWAF8SHDK&lid=LSTCOMG3TZGWAF8SHDK3CRKZD&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_29&otracker=CLP_Filters&fm=organic&iid=54e4a0fb-f19c-4410-b0cc-f5feb2ab21e5.COMG3TZGWAF8SHDK.SEARCH&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
Lenovo Legion 5 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX ...,"??82,990",4.7,https://rukminim1.flixcart.com/image/312/312/kggviq80/computer/x/6/g/lenovo-original-imafwpajqjvfhrea.jpeg?q=70,/lenovo-legion-5-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15imh05-gaming-laptop/p/itm799c8d74d9b0a?pid=COMG4BHEAZTYYSUM&lid=LSTCOMG4BHEAZTYYSUMBZE5EB&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_30&otracker=CLP_Filters&fm=organic&iid=54e4a0fb-f19c-4410-b0cc-f5feb2ab21e5.COMG4BHEAZTYYSUM.SEARCH&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 15ITL6 Thin and Lig...,"??55,990",4,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/n/n/a/na-thin-and-light-laptop-lenovo-original-imag3dnyeycazpvf.jpeg?q=70,/lenovo-ideapad-slim-3i-2021-core-i5-11th-gen-8-gb-256-gb-ssd-windows-10-home-15itl6-thin-light-laptop/p/itm24161fdf83907?pid=COMG36BSUKGYMGKD&lid=LSTCOMG36BSUKGYMGKDSRV2LQ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_31&otracker=CLP_Filters&fm=organic&iid=54e4a0fb-f19c-4410-b0cc-f5feb2ab21e5.COMG36BSUKGYMGKD.SEARCH&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA ...,"??57,990",4.3,https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/f/k/b/na-gaming-laptop-lenovo-original-imafzgdkvx9guy8q.jpeg?q=70,/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-4600h-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-60-hz-15arh05-laptop/p/itm64d83a7c01261?pid=COMG3HHRTM3YFGTU&lid=LSTCOMG3HHRTM3YFGTU3SQHHJ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_32&otracker=CLP_Filters&fm=organic&iid=en_GiAjml6DCL1tElECMmYTQBGzKi1vU04lD3hLPr8Mm33u21J0kjUf6R07mdQL%2BJf%2FHWQ%2BYJTIMZ7IPN99YZTcww%3D%3D&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
Lenovo Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/3 GB Graphics/NVIDIA GeForce GTX 1050) L340-15...,"??49,990",4.1,https://rukminim1.flixcart.com/image/312/312/kn3i1zk0/computer/b/b/4/na-gaming-laptop-lenovo-original-imagfuzs7ydtn5ys.jpeg?q=70,/lenovo-core-i5-9th-gen-8-gb-1-tb-hdd-windows-10-home-3-gb-graphics-nvidia-geforce-gtx-1050-l340-15irh-gaming-laptop/p/itm3dccf41ac3879?pid=COMGFJQFY5ZPGUZV&lid=LSTCOMGFJQFY5ZPGUZVOVDFAP&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_33&otracker=CLP_Filters&fm=organic&iid=54e4a0fb-f19c-4410-b0cc-f5feb2ab21e5.COMGFJQFY5ZPGUZV.SEARCH&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
Lenovo Ideapad Slim 5 Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) 14 ALC 05 Thin and L...,"??63,990",4.3,https://rukminim1.flixcart.com/image/312/312/km3s1ow0/computer/x/3/y/na-thin-and-light-laptop-lenovo-original-imagf2sxsm9phf4z.jpeg?q=70,/lenovo-ideapad-slim-5-ryzen-7-octa-core-5700u-8-gb-512-gb-ssd-windows-10-home-14-alc-05-thin-light-laptop/p/itm777e427fbb654?pid=COMG3TZGVGKNQRWN&lid=LSTCOMG3TZGVGKNQRWNZA6GJV&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_34&otracker=CLP_Filters&fm=organic&iid=54e4a0fb-f19c-4410-b0cc-f5feb2ab21e5.COMG3TZGVGKNQRWN.SEARCH&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
"Lenovo IdeaPad 3 Core i3 10th Gen - (4 GB/256 GB, NA SSD/Windows 10 Home) 15IML05 Thin and Light Lapto...","??37,990",,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,/lenovo-ideapad-3-core-i3-10th-gen-4-gb-256-gb-na-ssd-windows-10-home-15iml05-thin-light-laptop/p/itm657496b9e5da9?pid=COMG4WZ7FBP4SDAA&lid=LSTCOMG4WZ7FBP4SDAAJQTXR0&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_35&otracker=CLP_Filters&fm=organic&iid=54e4a0fb-f19c-4410-b0cc-f5feb2ab21e5.COMG4WZ7FBP4SDAA.SEARCH&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
lenovo Ideapad Slim 5i Core i5 11th Gen Intel EVO - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15ITL05...,"??63,989",4.4,https://rukminim1.flixcart.com/image/312/312/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70,/lenovo-ideapad-slim-5i-core-i5-11th-gen-intel-evo-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-15itl05-thin-light-laptop/p/itm2dc729feb915c?pid=COMFXV7SUSSZHGTW&lid=LSTCOMFXV7SUSSZHGTW4IAVV0&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_36&otracker=CLP_Filters&fm=organic&iid=en_GiAjml6DCL1tElECMmYTQBGzKi1vU04lD3hLPr8Mm31e2tAYJXihjhkVQ8y39S7FgSXX6Tf0dYecJWWSS2J3kQ%3D%3D&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
Lenovo IdeaPad Gaming Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,"??73,990",,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70,/lenovo-ideapad-gaming-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-3-15imh05-laptop/p/itmca298edf4bb2e?pid=COMG3HHRMGSUZATZ&lid=LSTCOMG3HHRMGSUZATZHSVRV1&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_37&otracker=CLP_Filters&fm=organic&iid=54e4a0fb-f19c-4410-b0cc-f5feb2ab21e5.COMG3HHRMGSUZATZ.SEARCH&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
Lenovo Legion Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,"??62,990",,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70,/lenovo-legion-core-i5-9th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-y540-15irh-pg0-gaming-laptop/p/itmbcfcc5da21519?pid=COMG36BSF5P5AEHX&lid=LSTCOMG36BSF5P5AEHXQFQFOA&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_38&otracker=CLP_Filters&fm=organic&iid=54e4a0fb-f19c-4410-b0cc-f5feb2ab21e5.COMG36BSF5P5AEHX.SEARCH&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
Lenovo V Series Athlon Dual Core 3050U - (4 GB/1 TB HDD/Windows 10 Home) V-15 ADA Laptop,"??27,990",3.7,https://rukminim1.flixcart.com/image/312/312/kp4difk0/computer/n/l/n/v15-amd-laptop-lenovo-original-imag3fzhzkvchccq.jpeg?q=70,/lenovo-v-series-athlon-dual-core-3050u-4-gb-1-tb-hdd-windows-10-home-v-15-ada-laptop/p/itm68e3c7c0d67f7?pid=COMG3FHB7ZTAGWJN&lid=LSTCOMG3FHB7ZTAGWJN7EZNRT&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_39&otracker=CLP_Filters&fm=organic&iid=54e4a0fb-f19c-4410-b0cc-f5feb2ab21e5.COMG3FHB7ZTAGWJN.SEARCH&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,"??59,990",4.5,https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/f/k/b/na-gaming-laptop-lenovo-original-imafzgdkvx9guy8q.jpeg?q=70,/lenovo-ideapad-gaming-ryzen-5-hexa-core-4600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-15-arh-05-laptop/p/itmd00081bb4ee24?pid=COMG3TZGXDZZADQA&lid=LSTCOMG3TZGXDZZADQAT3GCMZ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_40&otracker=CLP_Filters&fm=organic&iid=en_GiAjml6DCL1tElECMmYTQBGzKi1vU04lD3hLPr8Mm319yb5inn1ZfYvIJH9DB457EPPZfAqlLrTNrLYiymJOfQ%3D%3D&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
Lenovo Legion 5 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1...,"??68,490",4.1,https://rukminim1.flixcart.com/image/312/312/kggviq80/computer/x/6/g/lenovo-original-imafwpajqjvfhrea.jpeg?q=70,/lenovo-legion-5-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15imh05-gaming-laptop/p/itm0c629dc2b855c?pid=COMG4BHEFBUFVMHV&lid=LSTCOMG4BHEFBUFVMHVAKJAWI&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_41&otracker=CLP_Filters&fm=organic&iid=54e4a0fb-f19c-4410-b0cc-f5feb2ab21e5.COMG4BHEFBUFVMHV.SEARCH&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
Lenovo Yoga 7 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14ITL5 2 in 1 Laptop,"??79,990",,https://rukminim1.flixcart.com/image/312/312/kll7bm80/computer/1/o/f/na-thin-and-light-laptop-lenovo-original-imagyzfyhy6eexxu.jpeg?q=70,/lenovo-yoga-7-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-14itl5-2-1-laptop/p/itmeed396c03c94d?pid=COMG2RVSUFK8UDDH&lid=LSTCOMG2RVSUFK8UDDHEMMIR5&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_42&otracker=CLP_Filters&fm=organic&iid=54e4a0fb-f19c-4410-b0cc-f5feb2ab21e5.COMG2RVSUFK8UDDH.SEARCH&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) E15 Laptop,"??72,990",4.5,https://rukminim1.flixcart.com/image/312/312/kngd0nk0/computer/k/q/5/na-laptop-lenovo-original-imag24kvhrgqvjut.jpeg?q=70,/lenovo-thinkpad-e15-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-laptop/p/itm55c46691fa99f?pid=COMGF42GESHU6AYQ&lid=LSTCOMGF42GESHU6AYQOOXKJ3&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_43&otracker=CLP_Filters&fm=organic&iid=54e4a0fb-f19c-4410-b0cc-f5feb2ab21e5.COMGF42GESHU6AYQ.SEARCH&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
lenovo Yoga 7 Core i7 11th Gen Intel EVO - (16 GB/512 GB SSD/Windows 10 Home) 14ITL5 2 in 1 Laptop,"??97,988",4.8,https://rukminim1.flixcart.com/image/312/312/kkimfm80/computer/q/g/o/na-2-in-1-laptop-lenovo-original-imafzua4zhhpyyz8.jpeg?q=70,/lenovo-yoga-7-core-i7-11th-gen-intel-evo-16-gb-512-gb-ssd-windows-10-home-14itl5-2-1-laptop/p/itm707ded706da81?pid=COMFXV7SFNVVRZEF&lid=LSTCOMFXV7SFNVVRZEFVYKSLS&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_44&otracker=CLP_Filters&fm=organic&iid=en_GiAjml6DCL1tElECMmYTQBGzKi1vU04lD3hLPr8Mm32AKcPfpfhX%2BkwIJAgFLrgd%2B7Qr3jXlAk3uVdyDJA1ZTQ%3D%3D&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
Lenovo Ideapad S145 Ryzen 3 Dual Core 3200U - (4 GB/1 TB HDD/Windows 10 Home) S145-15API Thin and Ligh...,"??31,090",3.9,https://rukminim1.flixcart.com/image/312/312/k6fd47k0pkrrdj/computer/5/u/s/lenovo-na-thin-and-light-laptop-original-imafjtyhemyuhgdz.jpeg?q=70,/lenovo-ideapad-s145-ryzen-3-dual-core-3200u-4-gb-1-tb-hdd-windows-10-home-s145-15api-thin-light-laptop/p/itm3028b196c8fe1?pid=COMFJM3T7ZF2Z86F&lid=LSTCOMFJM3T7ZF2Z86FUWBWK9&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_45&otracker=CLP_Filters&fm=organic&iid=54e4a0fb-f19c-4410-b0cc-f5feb2ab21e5.COMFJM3T7ZF2Z86F.SEARCH&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
Lenovo Yoga Slim 7 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) Yoga Slim 7 14ITL05b Thin and L...,"??99,990",,https://rukminim1.flixcart.com/image/312/312/kdyus280/computer/v/f/k/lenovo-na-thin-and-light-laptop-original-imafuqwpgzhytd5c.jpeg?q=70,/lenovo-yoga-slim-7-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-14itl05b-thin-light-laptop/p/itme51f64baedfce?pid=COMG2RVMAQPESJNS&lid=LSTCOMG2RVMAQPESJNSGZCSJJ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_46&otracker=CLP_Filters&fm=organic&iid=54e4a0fb-f19c-4410-b0cc-f5feb2ab21e5.COMG2RVMAQPESJNS.SEARCH&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
Lenovo Yoga 6 Ryzen 7 Octa Core 4700U - (16 GB/512 GB SSD/Windows 10 Home) 13ARE05 2 in 1 Laptop,"??78,990",4.5,https://rukminim1.flixcart.com/image/312/312/km57hjk0/computer/s/d/8/na-2-in-1-laptop-lenovo-original-imagf3zcfzrzfczh.jpeg?q=70,/lenovo-yoga-6-ryzen-7-octa-core-4700u-16-gb-512-gb-ssd-windows-10-home-13are05-2-1-laptop/p/itm941e3a7091672?pid=COMGYZQTEEDZ9J3R&lid=LSTCOMGYZQTEEDZ9J3REQLRNW&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_47&otracker=CLP_Filters&fm=organic&iid=54e4a0fb-f19c-4410-b0cc-f5feb2ab21e5.COMGYZQTEEDZ9J3R.SEARCH&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graph...,"??63,990",4.4,https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/f/k/b/na-gaming-laptop-lenovo-original-imafzgdkvx9guy8q.jpeg?q=70,/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-4600h-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15arh05-laptop/p/itm5bebf27dba264?pid=COMG36BSYCJQMNSW&lid=LSTCOMG36BSYCJQMNSWZFTKI7&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_48&otracker=CLP_Filters&fm=organic&iid=en_GiAjml6DCL1tElECMmYTQBGzKi1vU04lD3hLPr8Mm33Bmy1ZQqK1I7hFVOggh5fjoulL77rbWevw%2BMEwZJrnoQ%3D%3D&ppt=None&ppn=None&ssid=nh924fp5f40000001628536890913
lenovo Ideapad Slim 5i Core i5 11th Gen Intel EVO - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15ITL05...,"??63,989",4.4,https://rukminim1.flixcart.com/image/312/312/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70,/lenovo-ideapad-slim-5i-core-i5-11th-gen-intel-evo-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-15itl05-thin-light-laptop/p/itm2dc729feb915c?pid=COMFXV7SUSSZHGTW&lid=LSTCOMFXV7SUSSZHGTW4IAVV0&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_3_49&otracker=CLP_Filters&fm=organic&iid=ca23dabd-7200-4603-aac8-b11e2b30e30f.COMFXV7SUSSZHGTW.SEARCH&ppt=None&ppn=None&ssid=shmox48bqo0000001628536893145
Lenovo Yoga Slim 7 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) Carbon 13ITL5 Thin and Light La...,"??1,17,990",,https://rukminim1.flixcart.com/image/312/312/kngd0nk0/computer/p/d/p/na-thin-and-light-laptop-lenovo-original-imag24sszcpgzhu5.jpeg?q=70,/lenovo-yoga-slim-7-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-carbon-13itl5-thin-light-laptop/p/itm77a08225a2c6c?pid=COMGFAZTMFAJSVZW&lid=LSTCOMGFAZTMFAJSVZWNO2EPN&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_3_50&otracker=CLP_Filters&fm=organic&iid=ca23dabd-7200-4603-aac8-b11e2b30e30f.COMGFAZTMFAJSVZW.SEARCH&ppt=None&ppn=None&ssid=shmox48bqo0000001628536893145
Lenovo Yoga S7 Carbon Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) Yoga Slim 7 Carbon 13itl5 Th...,"??1,17,488",,https://rukminim1.flixcart.com/image/312/312/kmmcrrk0/computer/7/n/n/yoga-slim-7i-carbon-thin-and-light-laptop-lenovo-original-imagfhh5zhpznumg.jpeg?q=70,/lenovo-yoga-s7-carbon-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-slim-7-13itl5-thin-light-laptop/p/itm4ef646595b60c?pid=COMGFHH6QY7ZZGVM&lid=LSTCOMGFHH6QY7ZZGVMQ9GGFS&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_3_51&otracker=CLP_Filters&fm=organic&iid=ca23dabd-7200-4603-aac8-b11e2b30e30f.COMGFHH6QY7ZZGVM.SEARCH&ppt=None&ppn=None&ssid=shmox48bqo0000001628536893145
Lenovo ThinkPad E14 Gen2 Ryzen 5 Hexa Core 4650U 5th Gen - (8 GB/256 GB SSD/Windows 10 Home) E14 Lapto...,"??53,990",4.3,https://rukminim1.flixcart.com/image/312/312/knqd3m80/computer/b/n/w/thinkpad-e14-laptop-lenovo-original-imag2chrjgzzggrv.jpeg?q=70,/lenovo-thinkpad-e14-gen2-ryzen-5-hexa-core-4650u-5th-gen-8-gb-256-gb-ssd-windows-10-home-laptop/p/itma57c02bad3347?pid=COMG28FUNHEKGFYT&lid=LSTCOMG28FUNHEKGFYTFU52TM&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_3_52&otracker=CLP_Filters&fm=organic&iid=en_8siSpk2v0kW4NFZOUIDimnaM10%2Bu9%2BqMl8HVi8U5f6rl8xEyedgyADxOspLShonmXT5Ov%2Bm5Q5C8EV7DNkv%2Bfw%3D%3D&ppt=None&ppn=None&ssid=shmox48bqo0000001628536893145
Lenovo Yoga Slim 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14IIL05 Thin and...,"??71,500",4.1,https://rukminim1.flixcart.com/image/312/312/kdyus280/computer/v/f/k/lenovo-na-thin-and-light-laptop-original-imafuqwpgzhytd5c.jpeg?q=70,/lenovo-yoga-slim-7-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-14iil05-thin-light-laptop/p/itmef874d2646752?pid=COMFS9YWNNPWWZGP&lid=LSTCOMFS9YWNNPWWZGPFE6XQL&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_3_53&otracker=CLP_Filters&fm=organic&iid=ca23dabd-7200-4603-aac8-b11e2b30e30f.COMFS9YWNNPWWZGP.SEARCH&ppt=None&ppn=None&ssid=shmox48bqo0000001628536893145
Lenovo Ideapad 720S Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin and Light Lapt...,"??74,990",3.3,https://rukminim1.flixcart.com/image/312/312/jmkwya80/computer/g/a/5/lenovo-na-thin-and-light-laptop-original-imaf9gh6stqkvph3.jpeg?q=70,/lenovo-ideapad-720s-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-720s-13ikb-thin-light-laptop/p/itmf7us7ygtehjef?pid=COMF7US7QH7WHGA5&lid=LSTCOMF7US7QH7WHGA5ERNAFW&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_3_54&otracker=CLP_Filters&fm=organic&iid=ca23dabd-7200-4603-aac8-b11e2b30e30f.COMF7US7QH7WHGA5.SEARCH&ppt=None&ppn=None&ssid=shmox48bqo0000001628536893145
Lenovo Ideapad Slim 5i Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Ideapad 5 14itl05 u2a Thin...,"??60,990",,https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/9/t/u/ideapad-slim-5-thin-and-light-laptop-lenovo-original-imag25w5nm2jb5pe.jpeg?q=70,/lenovo-ideapad-slim-5i-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-5-14itl05-u2a-thin-light-laptop/p/itm6908f72fe8e9c?pid=COMG36BSNHCBCZ2Q&lid=LSTCOMG36BSNHCBCZ2QVKWH3J&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_3_55&otracker=CLP_Filters&fm=organic&iid=ca23dabd-7200-4603-aac8-b11e2b30e30f.COMG36BSNHCBCZ2Q.SEARCH&ppt=None&ppn=None&ssid=shmox48bqo0000001628536893145
Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA ...,"??57,990",4.3,https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/f/k/b/na-gaming-laptop-lenovo-original-imafzgdkvx9guy8q.jpeg?q=70,/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-4600h-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-60-hz-15arh05-laptop/p/itm64d83a7c01261?pid=COMG3HHRTM3YFGTU&lid=LSTCOMG3HHRTM3YFGTU3SQHHJ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_3_56&otracker=CLP_Filters&fm=organic&iid=en_8siSpk2v0kW4NFZOUIDimnaM10%2Bu9%2BqMl8HVi8U5f6qCaAWdCUypJQLL5O%2FDb0H%2BHWQ%2BYJTIMZ7IPN99YZTcww%3D%3D&ppt=None&ppn=None&ssid=shmox48bqo0000001628536893145
